Country Name,Country Code,Indicator Name,Indicator Code,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
Ukraine,UKR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.744281925,6.098753773,6.045129969,6.571186513,5.859032588,5.55583794,5.63807538,6.24033552,6.950630348,6.625730229,6.908805418,6.392319807,6.355214359,6.63441822,7.799462416,7.721766808,
Ukraine,UKR,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.03825814,
Ukraine,UKR,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015617292,0.096927941,0.183533386,1.056272404,1.060115089,1.349961774,1.397587365,2.203496853,2.333773182,2.02324468,2.06552073,1.561883939,1.614487566,1.673305421,2.073981725,2.202854001,2.07606035,3.99953846,3.25688185,
Ukraine,UKR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.745455316,6.017338717,10.79528359,17.7691446,21.6844484,22.48624404,31.86016964,45.41771599,40.1884595,54.91835939,51.82981762,48.19114367,45.80054331,38.15055968,48.30753697,55.10694695,54.07594416,90.1093646,85.8963711,
Ukraine,UKR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015684976,0.315609364,0.62894183,2.396396567,2.857802466,2.738645841,4.927348928,9.119760737,12.04579131,6.401962777,8.310078828,7.90142616,7.082413701,6.826185477,8.778852332,8.467186926,10.04878691,19.88257115,22.14592294,
Ukraine,UKR,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9702.916297,8836.896196,7756.772747,6494.841229,5119.833769,4485.236979,4085.556603,3999.408476,3925.773511,3924.133438,4184.187891,4684.175235,4994.217245,5526.655463,6236.422696,6456.763713,6939.279865,7535.669984,7802.765414,6594.596194,6943.736825,
Ukraine,UKR,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1429.755184,1302.144403,1142.984821,957.0352494,754.4235826,660.9137528,602.0195944,589.3253975,578.4750542,578.2333842,616.5532244,690.2279295,735.9135933,814.3700366,918.9564671,951.4244079,1022.524678,1110.404635,1149.761985,971.7344567,1023.181425,
United Arab Emirates,ARE,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,2022,2727,3603,4463,4834,4474,4949,,5775,,7028,7650,8254,,9797,10785,11921,12526,13139,13940,14754,15449,15779,16148,16563,16889,16916,17573,18704,16323,16971,17255,17596,16523,,19503,19401,
United Arab Emirates,ARE,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,713,870,999,1631,1854,2006,2161,2582,,3380,,4205,4579,5090,4724,6285,6875,7614,8565,9430,10537,11637,12577,,,15558,16302,16399,16950,17832,20078,20768,21795,24200,24152,,27135,27096,
United Arab Emirates,ARE,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.38038,4.99948,4.8443,4.31104,4.77613,4.23993,3.96859,3.98159,,,6.24796,,
United Arab Emirates,ARE,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.16866,6.27886,6.36891,7.45457,6.04992,5.52489,5.5561,5.56935,,,8.57838,,
United Arab Emirates,ARE,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.23147,21.69915,17.67264,17.32691,,,,,,19.87342,,
United Arab Emirates,ARE,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.048622071,3.769543962,3.828927071,4.084233304,3.763424405,3.209358451,3.707435754,3.427094062,3.23296647,2.93961575,2.655414669,2.328037453,2.522189024,3.010424129,4.374490038,3.65963853,
United Arab Emirates,ARE,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Arab Emirates,ARE,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216238.3503,206965.3481,213816.1895,218804.8446,208424.2013,201124.8954,181074.5677,159810.7794,140434.7163,,
United Arab Emirates,ARE,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,213000,215000,225000,228000,229100,230200,265939,280799,279036,283861,283492,,249384,248148,261362,264111,262390,258966,265257,249862,255690,244391,245879,,
United Kingdom,GBR,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397697,404307,452464,476337,464134,,354596,353098,361610,356499,361200,372888,387532,368475,378882,375385,,,
United Kingdom,GBR,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5268404,13.89307,14.132,14.79879,15.92736,17.91112,17.41284,18.52821,21.78847,22.98316,23.28157,,,
United Kingdom,GBR,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.3546811,23.7881,24.28761,24.47802,26.12181,27.48804,26.10328,25.56646,27.02483,28.11019,28.91187,,,
United Kingdom,GBR,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.45645964,25.60873,22.9532,22.69473,28.16263,27.25315,26.73489,31.62236,28.76407,24.3317,22.20171,,,
United Kingdom,GBR,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.830536258,6.844213957,6.633465608,6.683411026,6.91998751,7.044718407,7.266389255,7.587182167,7.786559461,8.01542201,8.254881353,8.474071219,8.414008291,8.85451868,9.788619612,9.635506878,
United Kingdom,GBR,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,9352.345513,9482.035918,9769.170444,10501.82714,10349.36817,10206.058,10494.50967,10617.79925,10998.43093,11232.86377,10924.39742,10797.38995,11003.89932,11479.4122,11784.53453,12064.92251,12581.92837,13132.00885,13794.52932,14025.36359,14025.92723,13811.95372,13889.45654,14133.45579,14822.90844,15153.90099,15569.53172,16555.38539,17354.27505,17680.22275,18451.01172,19110.66597,19723.38404,20313.44583,20821.52038,21176.2171,21370.9006,22139.24003,21917.63914,20658.88128,20749.56373,
United Kingdom,GBR,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,12690.51438,12866.49568,13256.11824,14250.28493,14043.40819,13848.94576,14240.35561,14407.65141,14924.14343,15242.25328,14823.68485,14651.34412,14931.56367,15576.80321,15990.83403,16371.30197,17072.84474,17819.26756,18718.26403,19031.49087,19032.2557,18741.90779,18847.07399,19178.16485,20113.7065,20562.84149,21126.8249,22464.56314,23548.60358,23990.89305,25036.80271,25931.90991,26763.3278,27564.00263,28253.42619,28734.7262,28998.89883,30041.48463,29740.78686,28032.73569,28155.78578,
United States,USA,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,,,,1415000,1414000,1425000,,,,,,,1427387,1442913,1473053,1499697,,,1617779,1663979,1638001,1676353,1677417,1728192,1730721,1761244,1775357,1802647,1772359,1794812,
United States,USA,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,1003000,,,,,,,,,,,,,,,,,,,,,1320775,1341314,1369314,1394080,,,1503941,1546890,1522620,1558530,1599303,1615032,1634890,1679570,1698103,1717576,1756753,1758269,
United States,USA,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.29059347,17.69365,19.0618,20.68621,21.07508,21.14835,21.60611,20.42899,21.81645,22.02813,22.54852,,,
United States,USA,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.51148354,22.278,22.70982,23.88598,24.32624,25.41886,24.25366,22.78978,24.19212,24.20621,24.79581,,,
United States,USA,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.45149749,26.76646,,30.95055,25.29195,26.23233,23.09902,23.07108,24.95813,21.71872,21.15433,,,
United States,USA,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.56009352,13.49748052,13.3530052,13.36772262,13.35061343,13.40859764,14.07449877,14.82363067,14.63712996,14.67206833,14.72129819,15.85246911,16.05489478,16.51372571,17.60704218,17.88732687,
United States,USA,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
United States,USA,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,20537.74898,20926.22359,21907.39417,23068.03529,22749.74911,22349.80494,23300.13874,24213.8973,25269.15368,25676.33907,25407.80199,25872.40159,25395.60418,25950.87925,27712.06429,28454.58319,28939.17017,29831.96185,31065.37169,31497.18821,31645.54726,31194.99995,31753.10513,32141.72419,33200.92032,33865.23815,34922.34762,36141.37229,37495.26475,38829.03682,40266.69391,40221.6726,40239.65413,40810.56658,42038.13589,43166.77995,44237.37769,44028.65597,43571.26286,41086.78715,42438.32278,
United States,USA,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,18203.66121,18547.9862,19417.64805,20446.38385,20164.27048,19809.77943,20652.10906,21462.02018,22397.34808,22758.25739,22520.2392,22932.03767,22509.42764,23001.59645,24562.62516,25220.75778,25650.27209,26441.59919,27534.83364,27917.5748,28049.07304,27649.72983,28144.4071,28488.86012,29427.68002,30016.49901,30953.4694,32033.95355,33233.97794,34416.16859,35690.43787,35650.53317,35666.47112,36172.50014,37260.55783,38260.933,39209.85874,39024.85796,38619.44697,36417.32861,37615.26402,
Upper middle income,UMC,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,880218,4843909,5165197,5280481,6064582,6453939,6859227,7274642,7121731,6475081,6214504,7373318,7435080,7717014,7635427,7634354,7530637,7704605,7783846,8067741,7757790,8425966,8277962,8299311,8587111,7485061,7262066,7321320,7514615,3918745.155,4120032,10818325,10642909,9891387,3801169,4136195,9364478,10252702,10389983,9616305,997212,63854
Upper middle income,UMC,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3220046,,,,,,,,11207559.41,11375177.14,11357315.32,11623180.07,12053887.27,12360060.27,12569010.22,12651711.63,13105424.36,13337182.78,13353101.37,,
Upper middle income,UMC,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.84907,13.45292,,12.87843,,,14.40054,15.887695,,,
Upper middle income,UMC,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0018,,15.447085,,,16.64898,15.387845,,,
Upper middle income,UMC,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.58234,,23.000005,,20.49612,,,,,
Upper middle income,UMC,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.309855827,5.37601088,5.643549641,5.656079095,5.780615069,5.672850995,5.748995539,5.646727778,5.666332724,5.627573029,5.768319561,5.739032766,5.718966523,5.706124748,6.2140416,6.111388833,
Upper middle income,UMC,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,0.370269452,0.371735679,0.377639917,0.418477588,0.505215394,0.597764592,0.606422869,0.702757038,0.969450326,1.151508223,1.803266661,2.193943246,2.57902878,2.470494751,2.541201306,2.47497692,2.136799052,2.132962028,2.235684857,1.833268671,1.582125799,1.609711904,1.366945822,1.329101716,1.423816322,1.689809415,1.697890453,1.735679614,1.906974257,2.193520917,2.075310846,1.885718142,1.583991652,1.468433589,1.226116929,1.100018437,1.100869015,1.021083676,0.873801375,0.796813798,0.854401431,
Upper middle income,UMC,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,9.158730832,9.578383652,10.13737549,9.338129416,9.38273228,10.48714384,12.02483054,14.64151311,17.48971845,17.66227924,19.55931209,20.86949808,24.28142035,26.62346735,27.55784666,28.17964752,28.93573166,32.55942872,29.28585505,28.05568287,27.76194824,28.66857107,29.20231824,32.04609261,32.3246139,32.2552347,31.41276578,30.88021785,34.76933231,37.35807987,33.18431249,33.63368811,33.99832029,32.33978875,28.71895274,24.60885352,22.51323912,22.09176548,19.6043881,20.97546992,19.7481967,
Upper middle income,UMC,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,2.613785918,2.791331259,2.835922826,3.413204583,4.669089541,5.096581772,5.790316878,5.280013162,5.890926807,5.45807109,5.625735702,5.30280919,5.03545491,5.302996012,5.814420561,4.891200327,4.127545359,4.178840918,3.625092516,3.72429955,3.567279631,3.96751571,4.571623199,5.028751803,5.054682105,6.731951375,6.594003325,6.064889811,5.869673627,5.631109078,4.695571418,4.716049012,4.702566119,3.598267186,3.272456729,3.238163833,3.128481468,
Upper middle income,UMC,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upper middle income,UMC,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,1187.726724,1245.002,1292.173731,1286.238533,1257.683748,1242.950575,1291.305341,1323.345393,1358.980503,1402.304844,1419.904799,1423.629862,1449.281137,1481.154661,1505.127652,1548.583588,1593.715997,1623.643139,1688.793801,1767.689683,1790.991475,1817.017497,1909.473049,1945.613901,2000.949618,2098.231111,2247.3726,2393.673971,2581.13834,2804.859914,2961.885139,2999.101473,3219.200831,
Uruguay,URY,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,12009,12563,13724,13908,14434,13572,13788,13685,13821,13698,14768,18017,16821,17036,15021,14193,16212,,15188,15827,15827,15747,16376,,15793,16991,16868,,,17929,17384,17307,17235,17547,17834,18139,18600,23175,23555,24931,,
Uruguay,URY,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15887,18986,20778,22454,,23193,,22122,20964,21369,22315,23216,,
Uruguay,URY,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21421,9.57598,6.94243,5.81414,7.31635,8.29446,8.6109,,,,,
Uruguay,URY,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.94328,9.53089,7.96325,6.45594,8.39942,9.85979,10.51513,,,,,
Uruguay,URY,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.31936,,,,,
Uruguay,URY,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6031663,13.00587005,9.311109325,10.05373211,11.18686439,11.24543733,11.18633214,10.97236378,9.682230697,8.475761096,8.23376024,8.284130781,7.851718994,7.733156504,8.434064899,8.351893933,
Uruguay,URY,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.62260514,
Uruguay,URY,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,0.730783646,0.629992188,0.974665018,0.653571907,0.924594457,1.662575377,1.934974235,1.780154661,1.523362811,1.135927801,1.731085728,1.782457228,2.46263217,5.688386813,7.817793864,8.352184504,6.203955563,5.065626022,4.486876507,4.567877349,4.777462674,2.330793871,2.073262945,1.779262248,1.771616174,1.99493796,1.813013971,1.898117491,1.762847922,2.034850085,2.38897894,2.812723758,3.502739367,2.780886393,4.146181567,3.728675867,3.735514118,2.822388667,1.639006295,1.454061414,1.71139047,
Uruguay,URY,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,15.26809974,14.48357744,21.46070814,13.04635848,20.39703205,26.18453419,28.6374183,27.3028963,20.65557896,18.57314604,16.96892779,19.81345535,29.43839597,68.37027663,72.93406803,89.47769846,69.90906268,60.84404201,48.45784267,55.11243053,49.27363243,38.27860987,36.14461252,32.8492876,29.58397658,27.99629011,29.07307343,28.06836903,30.06018056,32.95938234,36.94894128,44.27291811,74.09193056,94.63792575,89.38108615,65.82944399,49.62703243,42.11336033,31.67213544,36.31669789,28.97520601,
Uruguay,URY,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,4.075690802,2.710591707,5.607588536,3.504738073,5.200418516,9.468808955,6.773536927,7.314591322,12.43239926,2.094436636,3.059024676,2.718708801,5.705316041,8.444045743,11.16080179,12.97650445,9.105927565,8.744277519,9.250871013,8.175262116,11.01257285,7.363714557,4.144240732,3.974107124,3.123101497,4.540502277,3.300864094,3.13274023,4.465514652,4.416065097,5.315743005,6.903013905,9.227243376,7.52247281,10.27827842,11.29577669,29.56769557,5.2395624,4.791584607,3.319746878,3.633580883,
Uruguay,URY,GNI per capita (constant LCU),NY.GNP.PCAP.KN,75900.39222,74463.16348,75377.25549,75169.81002,76547.69965,72614.0777,73523.34792,77606.92537,89300.13796,78896.51374,76930.53852,72158.95876,79499.0178,83468.56389,86735.29227,87867.34228,92051.57134,97833.97089,99831.81966,103911.2971,91866.15402,78918.40038,75884.37708,76621.96031,84942.8537,92016.19035,92860.83187,92883.42628,93359.16689,97296.80951,104844.5649,107031.3691,113716.8626,111571.4989,117581.6429,127632.2506,132626.5085,130324.1106,127213.4561,121997.3239,113588.8691,109205.8606,114486.4688,124869.0618,130527.1948,138674.0612,146961.4427,150626.1011,161964.7571,
Uruguay,URY,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,4113.404118,4035.513841,4085.052845,4073.810386,4148.484794,3935.303066,3984.580755,4205.889286,4839.600225,4275.778228,4169.232658,3910.638002,4308.430795,4523.559423,4700.599009,4761.950196,4988.713518,5302.089317,5410.362267,5631.448601,4978.664869,4276.964369,4112.536181,4152.509334,4603.458217,4986.796053,5032.571204,5033.795703,5059.578354,5272.977981,5682.02683,5800.540176,6162.858943,6046.591458,6372.309814,6917.000163,7187.662806,7062.884891,6894.303694,6611.61662,6155.922366,5918.386237,6204.567571,6767.249786,7073.890988,7515.40852,7964.541238,8163.146548,8777.642373,
Uzbekistan,UZB,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,,,,,,,,,,,,57700,,,,,66900,,,68400,71000,73800,80600,87700,91500,92400,,,,122902,121340,119612,120580,119151,121671,119473,117482,118676,117652,116603,110962,124685
Uzbekistan,UZB,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,,,,,,,,,,,,192100,,,,,226300,,,281500,292600,302400,313300,324300,337200,340200,,,,307460,310043,315439,318366,329692,334461,339315,348445,352001,357560,367224,342064,329168
Uzbekistan,UZB,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uzbekistan,UZB,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17293107,5.432868969,5.205858747,6.420424466,6.007692633,5.708317975,5.685338964,5.496649875,5.215489232,4.8854318,4.756836781,5.764159469,5.537636443,5.385935703,5.926576012,5.805581996,
Uzbekistan,UZB,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.07228909,
Uzbekistan,UZB,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004736224,0.101131965,0.321012358,0.714903186,0.775496079,1.27725505,0.959862146,1.215495778,1.752584276,2.037458378,1.895954396,1.477483535,1.224304616,1.014505854,1.023917264,0.781974177,0.542141166,0.375549686,0.317687063,
Uzbekistan,UZB,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461275747,7.887047143,9.685274515,13.50248935,17.132592,20.01759997,22.58834298,29.21071486,34.21132031,43.4721171,50.28118631,49.11515566,40.25367477,29.98011685,24.04619855,18.81185122,17.04680596,20.06911871,18.97932972,
Uzbekistan,UZB,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036190004,0.226566485,1.072122411,1.836006651,2.163586999,3.503403441,2.362773242,3.337016263,6.539483867,7.718532293,7.962851277,8.088134613,7.270825129,5.506836411,5.022489748,3.681029705,3.126857161,2.572440127,1.52398435,
Uzbekistan,UZB,GNI per capita (constant LCU),NY.GNP.PCAP.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41105.72606,39993.82315,39774.37229,40784.05586,42079.48582,43134.94874,44042.20608,45226.87523,46592.80369,48135.44649,51644.40621,54754.15123,,,,,,
Uzbekistan,UZB,GNI per capita (constant 2000 US$),NY.GNP.PCAP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.7082136,498.8395435,496.1023516,508.6960486,524.853836,538.0185349,549.3346783,564.1109555,581.1480646,600.3893167,644.1562718,682.9438561,,,,,,
Vanuatu,VUT,"Primary education, teachers",SE.PRM.TCHR,,,,,,,,,778,782,790,731,814,,860,839,991,,986,1076,,934,,,,,,970,,869,852,,,,,,,1421,1582,1537,1614,1814,1947,,,1592,,,1931,
Vanuatu,VUT,"Secondary education, teachers",SE.SEC.TCHR,,,,,,,,,71,71,113,90,96,109,125,154,171,,,188,,,,,,,,214,,,,,,,,,,390,423,722,883,,,,,,,,,
Vanuatu,VUT,"Expenditure per student, primary (% of GDP per capita)",SE.XPD.PRIM.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.4071861,11.25896,13.27201,12.95274,,,,,,,19.27115,16.95262,,
Vanuatu,VUT,"Expenditure per student, secondary (% of GDP per capita)",SE.XPD.SECO.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.76941354,71.66236,61.35484,89.06077,,,,,,,,20.11251,,
Vanuatu,VUT,"Expenditure per student, tertiary (% of GDP per capita)",SE.XPD.TERT.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.79128,145.93231,263.02956,,,,,,,,,,
Vanuatu,VUT,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.963648505,2.64257292,3.173052277,3.451346267,3.492144819,3.692591052,3.704356511,3.935708611,3.8174638,3.53278355,3.596493376,3.173599938,3.772346565,4.256821592,4.854058597,5.246691991,
Vanuatu,VUT,Present value of external debt (% of GNI),DT.DOD.PVLX.GN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.72838035,
Vanuatu,VUT,Interest payments on external debt (% of GNI),DT.INT.DECT.GN.ZS,,,,,,,,,,,,,,,,,,,,0.244566035,0.205945329,1.020156342,0.806970983,0.763109104,0.852220311,1.163405957,1.196734434,0.941845886,0.89223171,0.461013761,0.361493201,0.36019089,0.400076631,0.385078924,0.361624879,0.530670673,0.360795135,0.32520084,0.365603444,0.272999784,0.392116339,0.359230598,0.530954959,0.407168585,0.336701712,0.324457012,0.321274122,0.353648467,0.326545971,
